TargetID,DB00284,DB06203,DB01076,DB12236,DB01200,DB08907,DB00672,DB00930,DB06292,DB09038,DB11827,DB16165,DB12412,DB01120,DB00222,DB01067,DB01251,DB01016,DB08882,DB00166,DB00678,DB12214,DB00331,DB00491,DB01252,DB00731,DB01132,DB01278,DB00912,DB00412,DB06335,DB13928,DB00641,DB01261,DB12713,DB11950,DB00839,DB01124,DB00273,DB15323,DB04876,DB04878
T29683,0.043663677,0.017667912,0.020201411,0.006776636,0.020133859,0.0049612196,0.008525664,0.011688104,0.0071117044,0.007592148,0.0050770156,0.009439223,0.042300064,0.008450817,0.0111504225,0.005530969,0.016631503,0.007475339,0.029128337,0.005278104,0.010676627,0.0035256008,0.027024567,0.020735897,0.005996529,0.0044173594,0.0031004352,0.0918819,0.007678124,0.0040029925,0.026020214,0.089616545,0.005544772,0.041383866,0.0068699317,0.015038238,0.008202314,0.0068009906,0.009449265,0.02319976,0.009229064,0.019482568
T52790,0.02673436,0.015237632,0.014830476,0.0067166914,0.01879669,0.003030947,0.006538246,0.01234445,0.004461761,0.007234548,0.0028993702,0.008487452,0.025793461,0.0050771725,0.0076495083,0.005476288,0.007088759,0.007050721,0.025247812,0.005262876,0.0127704125,0.0027793085,0.016202327,0.013837521,0.0024516492,0.0018911837,0.005537155,0.04738305,0.0046286536,0.0046726502,0.018645892,0.03023806,0.0026667756,0.019459175,0.0035162214,0.009689207,0.004618453,0.005525928,0.005937512,0.017694606,0.0056932904,0.017897742
T99816,0.035415195,0.024131514,0.024874894,0.013499579,0.023526197,0.019591331,0.008975588,0.0066298777,0.01023992,0.013733355,0.015707247,0.015291829,0.065540195,0.012979291,0.013669272,0.019661272,0.02280198,0.011881778,0.037681945,0.005751642,0.02077651,0.012529147,0.021450965,0.020306867,0.0037877872,0.004092278,0.006961287,0.15057889,0.008265933,0.008162651,0.021851372,0.107149504,0.0044580963,0.037959356,0.010889436,0.013582785,0.015686097,0.0073418044,0.017477773,0.033282522,0.011436667,0.018620718
T60693,0.07992436,0.13994287,0.031495143,0.017033162,0.73415184,0.017522106,0.021056209,0.063094586,0.016417716,0.017478056,0.01908928,0.042890526,0.15873565,0.0283801,0.033663794,0.028549975,0.0500762,0.036494557,0.20541611,0.015550288,0.020386402,0.022195917,0.037052438,0.18047513,0.027811311,0.03715788,0.017852927,0.18341495,0.04523961,0.035581633,0.3875963,0.09876396,0.019884676,0.32283247,0.021788621,0.38393795,0.030083172,0.019110655,0.035526782,0.3128092,0.093347445,0.059051163
T16633,0.040628422,0.040040694,0.029931094,0.010865214,0.03918652,0.00755933,0.006647791,0.019972602,0.0042727264,0.0072436733,0.009001934,0.010536451,0.045437228,0.009351983,0.017644975,0.016418925,0.015873833,0.013608275,0.08028737,0.0070579583,0.013773084,0.007742022,0.0076298146,0.01607669,0.0080212895,0.011319709,0.0056548533,0.08215595,0.009556116,0.011132691,0.033643436,0.07439658,0.00879303,0.049769532,0.0049553104,0.018196031,0.010008204,0.008597015,0.0110280365,0.036566045,0.0118180895,0.017152093
T62974,0.03816834,0.032617297,0.026419224,0.010714255,0.035770223,0.009976033,0.009524306,0.014565811,0.008785468,0.008832207,0.009908427,0.013123677,0.037091643,0.006694883,0.012020059,0.011160024,0.009483816,0.020234235,0.06607644,0.005600487,0.009569881,0.010992469,0.016814683,0.0156386,0.004843021,0.0032354477,0.008982874,0.10930621,0.0114346035,0.019305319,0.017686341,0.08707333,0.0034725936,0.056324285,0.0095430035,0.013552528,0.008668222,0.008029351,0.0072980723,0.037592575,0.006865399,0.019643633
T53024,0.034791537,0.06120928,0.024275068,0.007680073,0.09074156,0.0063216826,0.009028058,0.016073942,0.005079217,0.006517249,0.008511381,0.01214817,0.059648115,0.011278517,0.018963365,0.01276477,0.01214911,0.010201674,0.098290384,0.005323113,0.012877721,0.004742959,0.021410048,0.024417333,0.006550979,0.0049037947,0.005541143,0.10664494,0.010761594,0.010735624,0.03835594,0.054200098,0.004738576,0.06211845,0.006669677,0.021145659,0.009597769,0.00883545,0.010617721,0.06060603,0.011819565,0.01839113
T64830,0.04001484,0.026929568,0.022232119,0.010423391,0.030932853,0.006659387,0.007894171,0.012478298,0.006285917,0.0080583375,0.007794676,0.012768671,0.033827506,0.0050118547,0.011036051,0.008722381,0.009837039,0.012927675,0.07038316,0.005652133,0.010218111,0.007314448,0.01223739,0.014127431,0.0031373666,0.005728254,0.0072035636,0.07856715,0.008303309,0.012459948,0.026628863,0.0590208,0.0069891997,0.036813833,0.007422875,0.0148484185,0.00790468,0.0071368096,0.0052736304,0.02731175,0.007830635,0.0156986
T13644,0.04878682,0.036150545,0.025090639,0.013669377,0.035301898,0.013341642,0.00847712,0.023311798,0.010148178,0.013872584,0.008958007,0.0167981,0.037262913,0.008136695,0.012481153,0.013904341,0.009537559,0.013795212,0.0843494,0.007826539,0.017432295,0.009795023,0.018081602,0.013612699,0.007104736,0.008520664,0.0069271987,0.10884831,0.014522612,0.012635968,0.0201739,0.07054796,0.008725729,0.04464467,0.010355797,0.02452254,0.010397437,0.009149425,0.010487333,0.03368344,0.01020083,0.021696279
T14731,0.011353298,0.015236744,0.01070963,0.006707296,0.008293316,0.008841063,0.026708126,0.020442119,0.011610465,0.011003576,0.009147708,0.012729328,0.023037402,0.0128200175,0.013478998,0.014500041,0.012604358,0.009247984,0.012735674,0.01520097,0.004341367,0.009944806,0.04187055,0.021529865,0.013177146,0.015824609,0.0056239227,0.009839322,0.010446805,0.010329041,0.022174777,0.0085109845,0.014913978,0.016349744,0.009576369,0.0071630594,0.013156014,0.021711323,0.020882215,0.011971645,0.015206899,0.019368943
T09826,0.019033814,0.012800058,0.012996954,0.018759696,0.012822368,0.017773338,0.044091903,0.0125162285,0.021299198,0.021777175,0.01931506,0.017635863,0.018255107,0.008677401,0.011644482,0.013231821,0.016310124,0.014241135,0.0208578,0.009639811,0.016966715,0.020162636,0.11441175,0.015121271,0.008676876,0.0055414406,0.01691447,0.0089167245,0.006611136,0.012403389,0.014074523,0.009610366,0.007493378,0.013376873,0.016762113,0.0060796333,0.017032364,0.034689035,0.01828443,0.0094636865,0.011982246,0.01864891
T02728,0.052931786,0.034803253,0.01888155,0.0093938885,0.0234596,0.009178293,0.012047559,0.017957356,0.007255386,0.009435626,0.009806718,0.014547168,0.0354544,0.012943684,0.020719837,0.017819073,0.014398505,0.018926859,0.03812655,0.008457245,0.008508169,0.008932054,0.021781864,0.016162677,0.00776363,0.011574408,0.0058718417,0.14112024,0.013294663,0.012269377,0.028871186,0.14534463,0.011249433,0.039370332,0.008780798,0.016032157,0.015282823,0.012861927,0.013011295,0.030794423,0.019046284,0.025540011
T95605,0.037264626,0.018225256,0.08422631,0.007151603,0.022947684,0.005788246,0.00967454,0.0102645,0.0070895315,0.006677223,0.0079233665,0.0074949414,0.021895753,0.008630474,0.012185906,0.0076318453,0.009185212,0.0076764976,0.020213213,0.011562668,0.009796587,0.009393623,0.02106463,0.017462377,0.009799046,0.009063097,0.0060268557,0.13759984,0.0055798395,0.006960395,0.013955699,0.13479982,0.00975622,0.02743214,0.006348577,0.00735017,0.009084342,0.011570039,0.011534713,0.018574733,0.00974335,0.01831275
T71192,0.052932598,0.01693623,0.026243322,0.0073238364,0.015973927,0.012839168,0.012968723,0.01789836,0.0056527983,0.007807875,0.0072382176,0.0132267885,0.016692262,0.009820913,0.015117444,0.017063938,0.010202253,0.008476683,0.02024148,0.024045248,0.011417512,0.008606442,0.019788802,0.018266076,0.006463145,0.010711486,0.004858008,0.016936377,0.0068470063,0.012701486,0.017478146,0.016384,0.010488233,0.01709819,0.0070711863,0.0056529366,0.012041504,0.013182182,0.015361966,0.019138973,0.012288974,0.029809115
T74238,0.07172758,0.01940246,0.042325836,0.009503825,0.014696601,0.013568226,0.01843356,0.018658603,0.009147994,0.010537685,0.012200473,0.019057937,0.024012567,0.015917258,0.022196958,0.028871074,0.015056786,0.014744071,0.024447247,0.047232527,0.025586095,0.0151037825,0.023077983,0.03641694,0.0149935065,0.018936224,0.013031259,0.021453505,0.014145483,0.017000472,0.01228194,0.018537842,0.010280467,0.01945154,0.011291681,0.0090892445,0.021493945,0.02414362,0.020471307,0.022292985,0.008480145,0.041645013
T87670,0.20271084,0.047431394,0.100173086,0.15117994,0.03018182,0.3830339,0.30381358,0.052482508,0.28265744,0.15982136,0.13977723,0.109041296,0.042884488,0.1277732,0.35096446,0.3211071,0.10744309,0.3495414,0.06856965,0.1335902,0.2226896,0.4238782,0.10494192,0.055845324,0.054794576,0.06296482,0.12528408,0.03586627,0.2658394,0.15459764,0.033326097,0.023003021,0.08712151,0.042453483,0.1742846,0.019566678,0.25957754,0.16361792,0.1085678,0.05316455,0.026843062,0.114777416
T47768,0.12869793,0.12995687,0.042928826,0.025302354,0.7408957,0.026778156,0.025275914,0.091735214,0.027606344,0.02819828,0.032955438,0.04754973,0.18642975,0.041034542,0.04667647,0.039076243,0.057000574,0.044205643,0.13948819,0.021636587,0.03682345,0.029472945,0.051575936,0.26256242,0.03453506,0.037582032,0.03676246,0.16394557,0.042997506,0.06260047,0.40351552,0.07793761,0.033850208,0.35272723,0.03097998,0.20082192,0.035766117,0.02570564,0.061911028,0.15792367,0.22269341,0.07973282
T58992,0.07697636,0.07943449,0.048347592,0.019346496,0.7029687,0.024437245,0.019269561,0.08321164,0.019797783,0.023866396,0.021901662,0.033567417,0.11589634,0.024678214,0.04215952,0.031236596,0.05968507,0.046100646,0.124708936,0.016500851,0.02278005,0.021460991,0.037372425,0.12566708,0.032197572,0.03773279,0.025991041,0.31275713,0.042063706,0.045179654,0.33798742,0.23613831,0.02754436,0.18323787,0.023399178,0.10577901,0.022790875,0.022439234,0.02620003,0.095978476,0.091215074,0.043211117
T55654,0.028007064,0.03026276,0.062241867,0.037662454,0.029514914,0.053371113,0.16048022,0.01840439,0.046573162,0.0421475,0.04654954,0.047094405,0.03184485,0.051545385,0.05487705,0.06907958,0.08660063,0.08835896,0.030227058,0.033610646,0.04376526,0.04101721,0.053515386,0.022167023,0.05651561,0.044915244,0.061424397,0.03594799,0.028924827,0.036306724,0.02124153,0.035478786,0.030843956,0.05600018,0.051139556,0.020777855,0.055346522,0.08227241,0.034178764,0.028825777,0.022277093,0.022343142
T68876,0.02631802,0.011583824,0.0059489487,0.0027366483,0.00588208,0.002820639,0.008178964,0.017168444,0.0046229577,0.0013851821,0.003548781,0.008911664,0.028088447,0.0048136525,0.0047918702,0.0029974582,0.0046988716,0.0031256736,0.015360067,0.008921188,0.003261461,0.0030140388,0.019172005,0.023003152,0.005543349,0.005690201,0.0036149593,0.018955693,0.0060467115,0.005459616,0.023219984,0.01768986,0.0028938786,0.020575419,0.0030503878,0.007965789,0.0076334793,0.0068199793,0.012253129,0.010844229,0.011624776,0.02842357
T51115,0.034334328,0.020471416,0.018530434,0.010446342,0.03358172,0.015319373,0.026073733,0.01352816,0.015405342,0.012360269,0.019462693,0.027353732,0.026144871,0.010626267,0.013540897,0.012659059,0.023756145,0.0111335525,0.030783096,0.006453143,0.015675832,0.016494527,0.031334184,0.028871596,0.0092,0.010340221,0.0175032,0.0121664535,0.010920847,0.018876834,0.01452314,0.01504547,0.008726326,0.02143076,0.012524469,0.015086071,0.01597251,0.025048923,0.016654171,0.021675931,0.017146058,0.030862788
T23714,0.07987032,0.024928827,0.10084501,0.026266908,0.058380537,0.024575979,0.01997371,0.013451079,0.022304146,0.022587113,0.027114242,0.016821736,0.04705046,0.017598478,0.03718752,0.034998953,0.032123804,0.20414545,0.038773116,0.018217092,0.032772038,0.013865055,0.05925992,0.022613585,0.018075574,0.014343733,0.011702885,0.20725934,0.01683825,0.013486681,0.031166516,0.20685497,0.015553722,0.041395426,0.019230183,0.013717036,0.015453364,0.013753379,0.0193728,0.026947243,0.01825084,0.029544886
T39123,0.04402447,0.021047812,0.021672644,0.011486868,0.012511452,0.009216538,0.010003561,0.015408726,0.013169114,0.011853432,0.0088933315,0.012884947,0.0225671,0.00795642,0.0122102145,0.00946775,0.005685441,0.008754379,0.032005936,0.0089111775,0.014078066,0.011297794,0.0148306,0.018365774,0.005857116,0.007932372,0.0131686125,0.15792544,0.0054377182,0.010892037,0.016393635,0.07770403,0.006214347,0.027907703,0.012153777,0.013522094,0.011689036,0.012549513,0.010102516,0.019685233,0.012882851,0.02443179
T46828,0.096155554,0.045114744,0.016954212,0.01401885,0.23335952,0.015182511,0.016756047,0.03825129,0.009924733,0.012524879,0.015151441,0.021185739,0.04251694,0.01950745,0.021789195,0.011462372,0.01318138,0.011504054,0.036933925,0.01684998,0.014565983,0.018149924,0.029122034,0.04756921,0.012995644,0.010861841,0.03347574,0.018810026,0.018179953,0.03445673,0.04518907,0.015089779,0.014063795,0.045939833,0.011770535,0.037209507,0.017999794,0.01558893,0.0194689,0.04368345,0.044371255,0.043722034
T59875,0.011601397,0.021677595,0.034900125,0.03357372,0.013101292,0.03466125,0.14104433,0.015066514,0.03957136,0.027607718,0.034983277,0.032069143,0.018078523,0.05847827,0.05814507,0.03928533,0.081106365,0.057151053,0.024200283,0.03782768,0.025865128,0.034974158,0.0361901,0.009833411,0.04979371,0.06692224,0.13742998,0.009707345,0.04050274,0.12257816,0.018448597,0.009259819,0.033505477,0.019666703,0.040225286,0.008317387,0.08149943,0.17426005,0.057503965,0.016275864,0.017701041,0.015616452
T86271,0.025901455,0.02116054,0.019489745,0.017340962,0.015975792,0.026216567,0.3000899,0.016104177,0.024379287,0.017631324,0.021963384,0.027579103,0.025089078,0.036122218,0.026250761,0.03189953,0.023087375,0.03434788,0.022173066,0.031670246,0.030302431,0.01760707,0.27424425,0.02884391,0.023473354,0.02111694,0.032867286,0.020296998,0.015553425,0.037913907,0.02028723,0.019792188,0.013773438,0.02215752,0.0242937,0.013418917,0.049073488,0.20963554,0.03983842,0.019303113,0.009595197,0.023732783
T61722,0.037057165,0.024045587,0.30149585,0.046913043,0.02661393,0.05869965,0.047196027,0.020068573,0.052021403,0.039598998,0.04183265,0.039465643,0.023857133,0.030978668,0.033728495,0.02953999,0.031214833,0.035572127,0.02723743,0.34168595,0.043820526,0.045091864,0.0647055,0.034294903,0.16076605,0.13414326,0.03110754,0.035395585,0.036545724,0.023900634,0.027098669,0.032136604,0.088685416,0.029582566,0.043626755,0.018290754,0.03217351,0.044274434,0.03693909,0.02706578,0.021132972,0.03328006
T72168,0.022696981,0.013698246,0.02327668,0.023650575,0.016019858,0.03234025,0.023500726,0.01313543,0.02549789,0.02049928,0.025105188,0.024788648,0.020284569,0.026152542,0.024758674,0.021942765,0.022595834,0.014146611,0.008265713,0.02081373,0.013188641,0.023405941,0.034213863,0.02110808,0.028915605,0.023437815,0.016187064,0.017247984,0.011867564,0.019601263,0.0478488,0.016008684,0.06376788,0.016126396,0.021033872,0.005518312,0.020496603,0.039409794,0.043325886,0.016613923,0.043201633,0.025260678
T62306,0.061732315,0.030447759,0.063044704,0.021329967,0.068468206,0.015686968,0.0077523263,0.013081134,0.016231796,0.018857555,0.016680967,0.016199812,0.124159545,0.009130115,0.016645294,0.012474706,0.014845984,0.011192754,0.040631406,0.017240928,0.009922114,0.015778106,0.025257833,0.028563926,0.0157569,0.01311597,0.0070822556,0.14312203,0.013398263,0.009157473,0.05209955,0.16681467,0.02756162,0.06469403,0.016464539,0.02000812,0.010265427,0.0068752663,0.02023325,0.032623604,0.015132934,0.021843527
T17523,0.035394162,0.049672402,0.08844529,0.031196525,0.027108757,0.027606465,0.030906012,0.045095384,0.032671593,0.025950857,0.02554878,0.019799802,0.06278045,0.02132257,0.017793486,0.018349225,0.019033292,0.024082042,0.05264937,0.030254941,0.037975762,0.03186315,0.023753613,0.026570026,0.035167515,0.0281709,0.025867445,0.04188914,0.017179541,0.022805402,0.057054274,0.030375903,0.026224772,0.092301756,0.030915312,0.018081496,0.023579312,0.03365482,0.02445777,0.053362336,0.021883575,0.024980024
T74456,0.04083302,0.012668034,0.031054657,0.010749267,0.04255672,0.015693732,0.012978089,0.010400002,0.01027263,0.0096283555,0.008690062,0.016587045,0.030581117,0.024347277,0.056209914,0.03460341,0.030746736,0.026216704,0.024212059,0.007678674,0.03659834,0.008138667,0.017012507,0.018599395,0.0077395495,0.007822286,0.013267192,0.044797014,0.011134694,0.011300775,0.011569148,0.039457053,0.0060149357,0.031997696,0.006254897,0.0068520424,0.018440086,0.019324007,0.015251628,0.013161224,0.0046551717,0.016448118
T84117,0.027108578,0.11158303,0.017825648,0.012721249,0.33923113,0.017164374,0.031182725,0.10666004,0.012887275,0.013581511,0.014267808,0.020506635,0.036641777,0.013481124,0.014156097,0.007880322,0.012503049,0.015164634,0.06345846,0.031189306,0.016302548,0.016640069,0.04522012,0.07067824,0.009407417,0.0103910575,0.027311455,0.011488303,0.016115686,0.044724204,0.051180646,0.013122209,0.007424541,0.07042739,0.011223717,0.37326694,0.014018914,0.025601162,0.017456707,0.13034317,0.057229348,0.046568017
T78656,0.0313925,0.089991264,0.021292493,0.01732859,0.37716493,0.023779448,0.031590905,0.0871792,0.014621995,0.017409481,0.018597983,0.01595254,0.035842814,0.015964804,0.016873563,0.013202528,0.013680903,0.021384269,0.051704243,0.021877097,0.021822132,0.018663788,0.033966873,0.056557328,0.011386617,0.012430267,0.03235151,0.015164861,0.01817951,0.039472446,0.04943086,0.011921324,0.011824833,0.075349316,0.015822932,0.45577988,0.018368538,0.028711027,0.019227536,0.10561733,0.055817578,0.04505537
T15571,0.030438367,0.074270286,0.015919851,0.015564876,0.08166127,0.017352916,0.043850355,0.08328891,0.013902925,0.017339783,0.010135908,0.02214863,0.032859396,0.021283023,0.016454473,0.012898003,0.014005141,0.015339747,0.061602253,0.03391132,0.020478796,0.017630424,0.040332425,0.064974815,0.012004066,0.010583162,0.026980974,0.018606404,0.0199332,0.040088326,0.04594657,0.012480953,0.007589839,0.04983634,0.014236502,0.23278192,0.026681267,0.04632998,0.027660914,0.07632978,0.050420992,0.041940834
T79062,0.04186723,0.38928437,0.026942385,0.02902327,0.27549124,0.041427575,0.038838275,0.10843933,0.029717272,0.030339465,0.03009973,0.055421486,0.079451494,0.042950887,0.027958618,0.030036172,0.023536133,0.03028421,0.11650547,0.024523245,0.039247625,0.034455445,0.061910566,0.09386025,0.026663182,0.020798644,0.034004908,0.035829075,0.06924065,0.06731342,0.08387265,0.028902233,0.02408953,0.09926544,0.034351796,0.52281606,0.03999303,0.040837515,0.029035,0.39692268,0.055397723,0.053035326
T16691,0.026100213,0.14861009,0.022832477,0.023419391,0.051337365,0.026740987,0.043510467,0.11866594,0.022894923,0.025332242,0.019122481,0.045052025,0.041118193,0.020347696,0.019489687,0.016675083,0.011867239,0.01751803,0.07741984,0.03238479,0.032189634,0.02070469,0.037036132,0.059743825,0.015754031,0.021715885,0.039680228,0.031658053,0.044312097,0.08619631,0.05899704,0.028486304,0.015423566,0.065472186,0.026951436,0.14723362,0.027114596,0.035598043,0.019330679,0.33732527,0.041242428,0.044974416
T13714,0.017272953,0.018159544,0.048640143,0.042611342,0.029884586,0.06610791,0.030943379,0.013610176,0.03585784,0.03614621,0.04622093,0.030487495,0.027276283,0.036123354,0.04445048,0.022586064,0.043876845,0.03858602,0.018161938,0.05047934,0.033099037,0.050677367,0.037077297,0.014682629,0.054681964,0.050220914,0.03589722,0.026938656,0.030732745,0.022041839,0.033170696,0.02414202,0.17893916,0.024822118,0.0347122,0.010626453,0.027400441,0.03177212,0.04591714,0.018596573,0.018121706,0.020463262
T52297,0.02284798,0.026823534,0.052598674,0.06573231,0.029347934,0.12191863,0.031005897,0.012748698,0.05030348,0.059086867,0.08244555,0.0460424,0.029809332,0.049235716,0.051021706,0.03019589,0.08642914,0.06961869,0.022174964,0.03660746,0.04510055,0.09407163,0.03545401,0.016248723,0.07408692,0.06395827,0.04106616,0.019458184,0.044639632,0.025144039,0.049419258,0.018544827,0.28177303,0.026028806,0.047622506,0.013962835,0.034566965,0.03253358,0.058695287,0.022835318,0.028503215,0.024464006
T05849,0.05619511,0.033356942,0.049857225,0.014933013,0.056137316,0.012928792,0.013812858,0.016857173,0.014012019,0.016721325,0.011733692,0.018517552,0.06456702,0.011171669,0.02348978,0.016494343,0.019665707,0.019174872,0.05493855,0.019574989,0.012853263,0.010304201,0.03194864,0.022535037,0.02454867,0.023478469,0.0074226614,0.362759,0.01863585,0.011118197,0.02470682,0.43690506,0.0083719175,0.0469688,0.012819208,0.021725472,0.011743613,0.010827136,0.02066391,0.033655137,0.018815693,0.027303103
T80896,0.016806735,0.017421704,0.022578577,0.037688546,0.018729907,0.035957456,0.19248775,0.01612006,0.040320825,0.03202519,0.044352707,0.030711263,0.02644785,0.04236193,0.05223985,0.022891795,0.040879257,0.040377542,0.011175475,0.03241069,0.029169159,0.04000053,0.032851014,0.0121260155,0.03944584,0.034268476,0.13339663,0.007773499,0.020672815,0.06146527,0.024074875,0.006344906,0.019559905,0.027290227,0.0412885,0.013489658,0.038484566,0.09449726,0.04310554,0.01793474,0.011072877,0.012484875
T60362,0.020216972,0.13898951,0.015559506,0.007015383,0.016358674,0.013463922,0.029371537,0.1820628,0.007296717,0.0065968297,0.0062273834,0.014558275,0.024469623,0.015119146,0.011720978,0.011828149,0.010277107,0.01929418,0.032407556,0.03307273,0.020578614,0.010063564,0.08574142,0.26194328,0.012293391,0.007229397,0.011086088,0.050433207,0.007876271,0.016274624,0.016579881,0.038755074,0.009299389,0.025902493,0.006807858,0.025000421,0.014252928,0.018951396,0.017932575,0.101577684,0.018900156,0.028297216
T99402,0.03171823,0.019089276,0.009235378,0.002757049,0.012548754,0.003062377,0.0073163123,0.010743176,0.002899141,0.0029543214,0.0038674509,0.008460954,0.035437874,0.0044317995,0.0029131058,0.0018143188,0.004026923,0.0022281874,0.020060182,0.009016801,0.005266585,0.0016582517,0.028517885,0.0357798,0.0036820036,0.0048672524,0.0038044034,0.008463679,0.0048809275,0.0028126284,0.023472918,0.009966801,0.0008118328,0.03658368,0.002158083,0.006935996,0.0032178191,0.0074546356,0.009451713,0.025608344,0.0111276405,0.0338595
T61243,0.033563208,0.022897746,0.006790292,0.0034419047,0.009842938,0.0027837073,0.008050744,0.0089043,0.0042326776,0.004698401,0.00468536,0.007806979,0.034169145,0.004412308,0.004004528,0.003810989,0.0049890312,0.006303308,0.029715044,0.0069192224,0.0055871317,0.001917776,0.03489697,0.028778259,0.0053826016,0.0068790196,0.00292867,0.016355418,0.0054210885,0.003612101,0.023920473,0.014486562,0.004143298,0.029348392,0.0034722066,0.010192663,0.0081607355,0.0075831846,0.015608948,0.030897781,0.010585529,0.025115632
T69091,0.041081533,0.012584706,0.018461462,0.0134178335,0.01354865,0.019488694,0.019714104,0.013254225,0.014071417,0.01358195,0.019470176,0.02132668,0.022816924,0.017988382,0.019588405,0.023303872,0.020747261,0.018127073,0.021594498,0.015624883,0.016866745,0.015710248,0.03293817,0.021303143,0.0074229804,0.010332764,0.008356062,0.01782888,0.012230058,0.018519511,0.015048049,0.012589666,0.011062374,0.015557096,0.01077569,0.0053000604,0.024105981,0.016887704,0.03265259,0.015120011,0.0057657575,0.024920192
T15497,0.032478165,0.018911056,0.26705003,0.04959623,0.025388073,0.035415366,0.01984796,0.022106655,0.043157343,0.038883515,0.029406026,0.02400988,0.023938097,0.018492313,0.01827279,0.014000911,0.01681949,0.019360015,0.022833254,0.22723666,0.05439311,0.034661412,0.019102627,0.024635937,0.32277933,0.060086418,0.008895675,0.023523469,0.016872896,0.016208118,0.03089082,0.023623016,0.29815418,0.028815793,0.033265665,0.019747961,0.019183146,0.016576026,0.025976004,0.021161275,0.019597985,0.027032072
T73482,0.026511254,0.022640593,0.015445521,0.0055617564,0.020426193,0.008576108,0.007943132,0.010015226,0.0072851293,0.008251397,0.008289807,0.006649085,0.018617949,0.0069098477,0.009016151,0.008927071,0.010933976,0.009119618,0.028777976,0.0047349622,0.008579351,0.006368432,0.011366914,0.009467778,0.0030082401,0.0035118316,0.00565415,0.18044508,0.005669513,0.013007628,0.013699698,0.09383604,0.0046975613,0.021052334,0.007139942,0.009228496,0.007923224,0.0068436856,0.008200577,0.020095967,0.007304999,0.010675218
T69485,0.021026641,0.026448106,0.008727046,0.0056052953,0.019652674,0.0053603468,0.007966381,0.009628382,0.0045832773,0.005587265,0.004645486,0.006237289,0.020201301,0.00493616,0.009875387,0.008483438,0.010330625,0.007209175,0.027440136,0.002757529,0.007319612,0.0045358324,0.015257402,0.013181708,0.004181402,0.003101364,0.0034571374,0.17425042,0.006777486,0.008929577,0.014495341,0.07828645,0.0035889556,0.019214265,0.0040960032,0.015636148,0.00917474,0.0071675275,0.010091371,0.022124413,0.009147248,0.01338062
T22939,0.01960691,0.014030171,0.018678574,0.020812992,0.013560392,0.02389302,0.02808482,0.013738487,0.021653526,0.01674105,0.023661515,0.03565554,0.019369029,0.045619305,0.022988176,0.021694109,0.035646874,0.02083369,0.015976228,0.03623457,0.009779529,0.024784489,0.03247589,0.016533837,0.043427523,0.031990085,0.016182583,0.015528675,0.016541632,0.01743269,0.063903496,0.01568709,0.12274379,0.018969947,0.016210375,0.009897702,0.030091135,0.034249924,0.04530224,0.017871689,0.04641186,0.02037986
T92185,0.024482496,0.011071709,0.012544268,0.0065874634,0.01297657,0.0060905316,0.028986169,0.010144171,0.009016098,0.006561415,0.0071099107,0.010279787,0.02656722,0.0059033465,0.006694479,0.006040492,0.006935342,0.0060171853,0.015193189,0.010110533,0.006141469,0.0057200007,0.025596581,0.23981865,0.0082894955,0.0073170993,0.0061531956,0.52195835,0.0070825703,0.0061255633,0.014003672,0.59882396,0.0049942117,0.015146484,0.0070393085,0.009465761,0.006660942,0.01197865,0.012325788,0.015196444,0.0049190205,0.015828917
T87023,0.039640855,0.007834876,0.017755518,0.013386186,0.010953278,0.011020534,0.019893155,0.039304227,0.0140365735,0.012150569,0.011475535,0.018280081,0.021634528,0.010675073,0.024508681,0.05653502,0.024229096,0.020453572,0.017433465,0.016931575,0.011300752,0.013663981,0.035204258,0.015163613,0.006339956,0.007209684,0.007666741,0.033533193,0.013238582,0.013028303,0.013000583,0.028833069,0.011212567,0.018383432,0.011075936,0.004291921,0.017309224,0.023312842,0.027796332,0.0079635065,0.009199337,0.028160023
T56143,0.04511822,0.018012686,0.031249043,0.019343775,0.015139192,0.02584215,0.026708346,0.01637288,0.021206524,0.017755931,0.022132624,0.02084132,0.0153024485,0.060002573,0.031359266,0.04137241,0.014826121,0.0409234,0.019038524,0.046793517,0.020584537,0.021669984,0.03848334,0.024199588,0.019406928,0.022274746,0.017248455,0.014675919,0.022881279,0.017528871,0.012516505,0.019317552,0.017404404,0.0149350185,0.022023682,0.008229686,0.031788733,0.029032523,0.046430934,0.017126735,0.007912752,0.032437194
T31227,0.020869266,0.026987122,0.020464309,0.008685084,0.09716408,0.013059334,0.024291571,0.015857344,0.007239494,0.011165843,0.0076728207,0.017924441,0.017930314,0.010763236,0.008608118,0.018047119,0.008088963,0.011980092,0.026982095,0.013762704,0.016423339,0.006739363,0.020371743,0.014265629,0.0077670235,0.0055365865,0.006231603,0.020209271,0.012426981,0.011699958,0.018601062,0.016027596,0.0071836915,0.024236262,0.0118573755,0.012800267,0.012794182,0.014030147,0.012979907,0.025766587,0.011794012,0.016328478
T56272,0.022949282,0.011396885,0.027176447,0.0146084,0.011903532,0.021529622,0.059892435,0.016537502,0.022410732,0.012671823,0.018433671,0.02509093,0.019556336,0.025347149,0.020569678,0.02146534,0.011560757,0.014247604,0.017958693,0.19940609,0.015633322,0.012539461,0.06606282,0.033365954,0.02888212,0.028524728,0.017344141,0.018685155,0.010460976,0.019581564,0.008909878,0.012912923,0.012768441,0.025112214,0.015328121,0.0032740643,0.02475628,0.041571777,0.038227443,0.014811376,0.011143273,0.03291417
