TargetID,DB00284,DB06203,DB01076,DB12236,DB01200,DB08907,DB00672,DB00930,DB06292,DB09038,DB11827,DB16165,DB12412,DB01120,DB00222,DB01067,DB01251,DB01016,DB08882,DB00166,DB00678,DB12214,DB00331,DB00491,DB01252,DB00731,DB01132,DB01278,DB00912,DB00412,DB06335,DB13928,DB00641,DB01261,DB12713,DB11950,DB00839,DB01124,DB00273,DB15323,DB04876,DB04878
T13714,0.0013339142,3.653539e-05,0.01297289,0.12055577,0.0025461474,0.3433676,0.0033001474,0.0042270566,0.56121373,0.08417311,0.12251064,8.407377e-05,0.00305923,1.8621764e-05,0.00049884623,7.549222e-05,0.0053589754,0.00051781634,2.8158572e-06,0.006871704,0.00034110475,0.42744854,0.0009190903,0.0008227151,0.02191682,0.0009144132,0.0025457162,0.00066169933,0.008095189,0.005817096,0.0005350197,0.0022206001,0.12136434,0.0010932414,0.5615081,3.149558e-06,0.00015119741,0.00041653833,0.00030234407,3.3289733e-05,0.00032078233,0.00024528714
T16633,0.00028392696,0.0009116017,0.0013434119,0.0003868041,0.29718423,0.0011876929,0.00012024191,0.00048232143,0.0018022397,0.0008024931,0.0005587296,0.0061978986,2.811907e-05,0.00024032005,0.0022937392,0.0028142435,0.0023310815,0.0032424696,0.00089838996,3.7895104e-05,0.0024479772,0.008419587,4.8259e-05,0.0005106111,0.0002744654,0.0003881823,0.00016552044,0.08723112,0.002950804,0.002373664,0.0011624298,0.062005956,0.0007312964,0.0018099819,0.0007161368,0.0054483702,4.7604597e-05,0.00013350094,6.591634e-06,0.0017556044,0.0020117594,0.00019925322
T92463,3.6278507e-05,0.0005092036,1.7964629e-05,0.0008334098,5.9050326e-05,0.011897441,7.494486e-05,1.8389534e-06,0.0027985708,0.0016487796,0.00020212945,0.002688851,0.00632572,2.1099037e-05,1.9812499e-06,6.245542e-05,2.1934402e-05,7.097664e-06,0.0018567267,4.3440086e-05,0.0010550341,0.0024442517,0.036635727,4.106785e-07,0.00020685769,0.00015188509,3.1753276e-05,4.7253616e-05,0.00199617,0.0035274336,0.00041688114,2.7252952e-06,0.004153298,0.045181252,0.003012372,0.00013871612,6.252532e-05,1.504356e-05,0.0023280804,0.00018546185,7.851572e-05,2.4153002e-07
T09826,0.005360463,0.0022451668,0.007564211,0.012400953,0.7505791,0.030472115,0.0002340316,0.0019316283,0.036993437,0.013436671,0.056411818,0.0025320877,0.012511838,0.0001464042,0.13647956,0.082482986,0.9180316,0.015218363,0.054911178,0.0051599266,0.00018540739,0.0655496,0.003800513,0.0031853335,0.0005844154,0.0006315844,0.04962607,0.040777564,0.0012479193,0.9374193,0.0062004547,0.0379204,0.20807774,0.6393821,0.053974412,0.015360537,0.014559655,0.0011326408,0.03448976,0.0017225909,0.005448531,0.00048511007
T00140,0.0018616945,0.02839509,0.0066734655,0.42718902,0.2054752,0.86111915,0.4540661,0.019811254,0.48478353,0.36587778,0.40813318,0.0042374185,0.017580021,0.16034712,0.060062982,0.0077621443,0.1636617,0.046294916,0.0053557437,0.014649029,0.012927797,0.5056392,0.13631046,0.0009609611,0.31887215,0.0020568976,0.8967021,0.0013230515,0.39667335,0.81630194,0.17522141,0.0009518924,0.37900007,0.13110574,0.69631684,0.005964992,0.3767479,0.3221635,0.21246733,0.007080919,0.12581488,0.00029284554
T86052,0.000250808,0.00027159136,5.336273e-05,0.000106510386,4.002886e-05,8.30325e-05,0.00020909173,0.0005610679,7.60171e-05,0.0001359006,5.03744e-05,0.0009917628,0.41459674,0.00069991325,0.000611322,0.00038922153,0.0030322862,0.00047787547,0.00033901303,0.005808003,0.0008357928,0.0020395594,0.0055829505,7.6215416e-05,0.00077870913,0.00079761114,0.004591099,0.006161276,0.0110911755,0.111119404,0.00028871704,0.0011394899,0.0019516208,0.17227498,6.046101e-05,0.00030525058,0.0016084932,0.0009767379,0.0038955798,2.7412287e-05,8.162578e-06,0.00010104135
T59929,0.003331738,0.007881165,0.03682718,0.008276102,0.07969453,0.009777347,1.0029444e-05,0.00390934,0.01937555,0.027065009,0.042800643,0.0002398405,0.00077651127,1.5626476e-05,0.0017607119,0.005611106,0.00030541298,0.002560883,0.0026334291,0.00068587036,0.00032749062,0.00058280193,0.018104002,0.0009898221,0.00091617584,7.4328775e-05,0.00033718836,0.00051613967,0.007558647,0.016687417,0.0005259842,0.00090602,0.012083775,0.0015142485,0.013102809,0.002778292,1.7519642e-05,2.3606467e-06,0.046178155,0.0014399389,0.0045437003,0.00067157636
T78932,4.5970614e-06,2.0563326e-05,2.8143265e-08,6.160623e-05,4.931145e-06,0.0016572911,0.0003613068,0.0018868624,0.00016730156,3.758756e-05,1.651154e-05,0.0015481986,6.345929e-05,4.0042567e-05,2.658722e-05,3.8647173e-05,5.430033e-06,1.332305e-06,7.227957e-05,4.657482e-06,2.7464857e-05,2.7622482e-05,0.09310507,3.3203705e-06,2.9214183e-07,4.141119e-07,0.0008323217,1.9818224e-06,0.00606148,0.0037069393,2.096112e-06,4.6376115e-07,0.0005494645,3.7124417e-05,0.00013354629,3.8757156e-05,0.0002224136,0.00021499164,0.00034778003,2.0774926e-06,1.8849174e-05,6.123182e-08
T62460,0.00018811501,0.00013409574,1.2791627e-06,7.9072495e-05,0.0008595073,0.0011163556,0.00026130787,0.00400842,0.00022941723,9.458519e-05,3.2481406e-05,0.0001996069,0.00012941986,0.00047439558,0.0003228108,0.002664974,2.6225558e-05,6.6904024e-05,0.0004083231,4.243675e-05,3.3683646e-06,4.4736116e-05,0.029487569,4.639006e-06,4.9416325e-05,0.0002065601,0.00014413007,0.0007918707,0.00978956,0.00090878666,8.4869374e-05,0.0001325381,0.008605514,0.00010522568,0.00010049499,0.0016785061,0.007947642,0.0030744723,0.011268527,2.6702803e-06,0.0016679419,1.2874211e-06
T08123,3.302261e-05,5.774376e-05,2.4943694e-05,2.7370881e-05,0.0043083485,0.0008049787,0.00026713952,0.0064250366,7.081389e-05,3.865071e-05,2.068247e-05,0.0014186295,8.185496e-06,0.00026087125,6.919504e-05,0.00015562313,4.5840647e-05,4.2690273e-05,0.0004369781,0.0023168162,2.3407141e-05,7.902109e-06,0.0017325865,2.4977613e-05,1.2404965e-05,3.290821e-05,0.0013907651,1.8064167e-05,0.0009912074,0.28657037,1.9938414e-06,4.8551705e-05,0.00015607549,2.0350967e-06,3.7943275e-05,0.0056711263,0.0025524367,0.0018459606,0.000266079,5.6137756e-06,0.00029987327,3.5170268e-07
T20331,0.002476406,0.009007289,0.002236498,0.0015449979,0.46395093,0.0037544647,0.13160388,0.08502804,0.0027988595,0.0017681767,0.0006215163,0.13109994,0.002803409,0.111152284,0.061789032,0.6400813,0.4439208,0.9512878,0.00043050907,0.00028189455,0.0003326842,0.021511298,0.0043892493,9.144437e-05,0.022336733,0.008141183,0.002941481,0.044855893,0.0093747005,0.08501674,0.0004609865,0.015416965,0.007247765,0.014923107,0.003966627,0.11037368,0.023431301,0.117452785,0.00042853676,0.00067290437,0.006545693,0.000104657884
T23714,0.00077488436,0.00045662245,0.030919088,0.06783189,0.378137,0.011665566,0.003510372,0.0028631794,0.056586333,0.07367705,0.14775413,0.037232008,0.0003457496,0.0027584173,0.18026605,0.07347987,0.04790312,0.092420176,0.00072908425,0.00033250757,0.082652934,0.072926484,0.00048880116,0.00041033694,0.0036353199,0.0014749778,0.023413533,0.032168884,0.21569353,0.052049834,0.0001348033,0.024119472,0.030545909,0.00092037104,0.024683015,0.005803495,0.0047529754,0.003543904,0.001773432,0.00014773924,0.0019756174,0.00010008614
T59604,0.0018686188,0.0029590728,0.02507103,0.0032622833,0.9665513,0.0046633366,0.009455604,0.0048149666,0.006108023,0.0064401897,0.021489227,0.04970527,0.015174098,0.02195757,0.39793232,0.15560031,0.09031772,0.11870195,0.0001755456,0.0005806443,0.007160347,0.029081171,0.00045717077,0.00078553904,0.0042754794,0.002023968,0.0149887055,0.03131542,0.0028181365,0.017440213,0.0016731818,0.045650724,0.0025253033,0.018606689,0.0033363297,0.011818883,0.0060089813,0.018171636,0.0008715072,0.00052181206,0.004326577,0.00084746844
T26500,5.547131e-05,0.081500374,0.00033838645,0.00067388086,0.24776062,8.168679e-05,0.0037964608,0.32711437,0.000722731,0.00030638443,0.00016053264,0.00980626,0.0069520567,0.0028112852,0.0071140956,0.013700324,0.012449953,0.018050052,0.019685738,0.0002296998,0.00010946682,0.0008854799,0.0046939612,0.00089629006,0.010577843,0.0009552749,0.031515505,0.00039080108,0.00028050767,0.21154119,0.0003734752,0.00023564305,0.00034763681,0.2494247,0.0011318846,0.016736792,0.004021783,0.00337564,0.00030472165,0.004025192,0.0038878748,5.082092e-05
T51076,0.00094186596,0.00075015525,0.00012820865,0.002617489,0.0029497952,0.007043803,2.2527393e-05,0.0006497415,0.005805812,0.007051648,0.021832759,0.039336424,0.024418173,0.00014438138,0.00046560212,0.0025043276,0.001227788,0.00065209885,0.012557975,6.583972e-05,0.00049151265,0.009260407,0.010791488,0.00011513521,0.00018002973,0.00011405515,0.000496184,0.0051247203,0.0042364406,0.03681355,0.007636303,0.001252857,0.0012468465,0.0958755,0.002424854,0.00083402306,0.00032610423,2.6906693e-05,0.0009982126,0.0010008152,0.0004441337,0.0002267405
T10670,0.009487761,0.009884595,0.0018392061,0.0018704713,0.119952574,0.004428296,0.012512097,0.019348592,0.0023276273,0.0014550699,0.0012499356,0.030436046,0.008699641,0.0110548455,0.029478861,0.06444267,0.018754138,0.081052706,0.0078060287,0.000110239576,0.0014008357,0.020064812,0.0024052558,0.0011303691,0.00352798,0.0066474956,7.28945e-05,0.08017833,0.0039733527,0.00792526,0.003016109,0.06325739,0.00079502247,0.010897778,0.003700461,0.060830556,0.0023223867,0.01103765,0.0005304512,0.0035097033,0.007780904,0.0019135936
T00663,0.0035619775,8.446173e-05,0.00023684271,0.0009786641,0.0017329701,0.0038191555,0.0016958638,5.137745e-05,0.0036161798,0.000977476,0.0007019151,0.010050083,8.131374e-05,0.00032821202,7.713095e-05,0.00677197,0.00017031972,0.0007954218,0.0007163743,0.0004951127,0.0001329799,0.0019032883,0.0055022663,0.0006927885,0.0010141055,0.009787562,0.00014904214,0.00031828586,0.10244445,0.11339808,0.000153874,5.5921817e-05,0.002028353,0.017890094,0.0005926278,0.0011145418,0.0013293682,0.0012144952,0.0052721333,1.3698041e-05,0.00355349,0.0003867897
T06037,0.001749652,7.1133196e-05,0.00014071727,0.0003771603,0.0013876494,0.001970343,0.00037171273,1.1592841e-05,0.0023975153,0.00078608794,0.00058379356,0.007107151,0.00018871522,9.593065e-05,4.7616897e-05,0.007729366,0.00018490937,0.00056863116,0.0009018751,0.00024630516,0.00022543911,0.00055286085,0.0020433567,0.00074121094,0.00059761415,0.005804111,0.00012891254,0.00011672774,0.09151016,0.08224185,6.339081e-05,3.0368135e-05,0.0018296421,0.042996325,0.00026422553,0.00084793166,0.0005302561,0.00020604709,0.001650003,1.7393157e-05,0.0016095933,0.00021467128
T84486,6.237596e-05,0.0019159447,0.00013522313,1.7950722e-05,0.25445482,0.00010615712,0.0005901634,0.00026463944,3.8535036e-05,7.661298e-05,2.7944296e-05,0.5802535,0.031142047,0.0022597904,0.25560418,0.53945464,0.688023,0.023752427,0.0024619729,3.0570027e-05,0.00089287286,0.0011972823,8.7392586e-08,5.312451e-07,0.0011546705,0.00200823,0.0067843706,0.07650161,0.0677362,0.009248375,0.002905034,0.027650936,0.010543354,0.0154236695,3.56243e-05,0.034775335,0.0015473696,0.0012778114,0.00010818048,0.0010298495,0.06401713,1.1160187e-06
T82262,9.199581e-05,9.804852e-05,1.1632125e-06,9.252774e-05,3.625713e-05,0.00024727389,2.3874327e-06,0.0001827755,0.0006304576,9.8931734e-05,1.5912687e-05,0.003566767,2.1484286e-06,7.1749645e-07,5.024975e-05,0.00014049404,6.201909e-05,5.2473177e-05,0.00011400775,2.861197e-07,2.7645463e-05,0.0012220494,0.0004903514,0.00039597854,1.2700808e-07,7.410888e-08,0.00028575837,3.5692312e-05,0.018032223,0.032457642,1.710577e-08,8.449179e-06,6.571812e-06,3.2967691e-06,6.5530905e-05,6.489622e-05,1.042196e-06,1.8532543e-06,7.416512e-06,2.6556103e-05,1.2942024e-07,2.2327554e-06
T38134,8.8851106e-05,0.0005308199,1.793771e-07,1.1383002e-05,0.00021558897,1.3790604e-05,8.914445e-07,7.9931895e-05,6.0867696e-05,1.8898923e-05,3.5648027e-06,0.005574778,1.123377e-06,6.0355106e-08,0.00011329842,0.00011108641,4.3363925e-05,0.00021703332,0.0006820873,3.25157e-08,3.5613875e-06,0.0007676866,0.00015614009,7.631913e-05,2.4229414e-09,1.310339e-09,8.2361876e-05,0.00016571897,0.004969851,0.061489444,9.0835954e-08,5.53388e-05,4.842746e-06,4.243541e-07,4.011665e-06,0.0013302318,6.655341e-08,3.986028e-07,1.6981188e-06,0.00012455713,9.1552556e-07,2.5001018e-06
T56923,0.002504443,0.0038769392,0.028151454,0.050450135,0.09273463,0.047750354,0.14999904,0.0009345975,0.08820243,0.04807727,0.15497401,0.18975662,0.00029804112,0.07621935,0.5992981,0.12680136,0.0674304,0.50443554,0.0003578028,0.01815568,0.083929755,0.19286986,0.0051493244,0.0013839962,0.21761747,0.1833612,0.07931767,0.020421427,0.28884634,0.036394965,0.0012042966,0.013802276,0.011492939,0.0049083857,0.24861383,0.002235196,0.037013885,0.12592927,0.037013628,0.0015432466,0.004068545,0.00020294322
T64553,0.00042431854,0.0002649283,1.6561704e-05,0.00011804532,0.0017987749,0.0021485954,0.0019985135,0.0010081169,0.00046606598,0.000118668184,0.0001131489,0.00034160021,5.055065e-07,0.00014148054,0.0007163826,0.0002683766,2.3974852e-05,0.0015537508,4.4054505e-05,7.541695e-05,1.5442628e-06,0.0021835682,0.012368817,9.557525e-06,1.8971577e-06,0.0001821315,0.000105754196,7.999062e-05,0.0002877067,0.009918024,9.378032e-06,1.2037168e-05,0.00046654293,1.8839506e-05,0.00058476586,6.350705e-05,0.0012553151,0.005273934,0.0010346728,1.1777183e-05,5.54948e-05,5.379059e-06
T92640,0.00072178873,1.7934983e-05,0.06979811,0.13649641,0.11153983,0.020228114,0.020569218,0.008450872,0.10838772,0.14495957,0.08191876,0.019562364,0.011062337,0.014554395,0.3331097,0.21588291,0.19432724,0.11536939,0.00015790081,0.017350739,0.86156553,0.025965616,0.00010225255,0.0010564664,0.067101724,0.018966483,0.036072697,0.012717391,0.07955565,0.004199194,1.3668627e-05,0.042953607,0.01622407,0.02085725,0.028231371,0.00012838702,0.07222661,0.053174797,0.029991126,3.5531302e-06,0.0006060818,0.0015752616
T99912,0.0015654326,0.00033721293,5.663986e-06,0.0011837182,0.0004619902,0.004944388,5.378442e-05,0.14531146,0.0064736735,0.0023174006,0.0028881347,0.00015535655,0.00026193447,7.609805e-05,3.8519163e-05,6.528347e-05,5.3044565e-05,2.8038177e-05,1.2804205e-05,0.040403392,8.85481e-09,0.012517743,0.09463818,0.009832975,0.001757607,0.000112091744,1.9536055e-05,2.461694e-05,0.00011855271,0.00075721176,0.0017762444,2.110741e-05,0.00013335195,0.02416707,0.0075408327,8.1562095e-05,7.377734e-05,2.3038652e-05,0.0069554113,0.00026329054,0.005310787,0.0034851492
T17758,0.014803304,0.015544836,3.530541e-05,0.017421626,0.0011882518,0.0020223882,0.117581196,0.00057696085,0.033095907,0.007566163,0.002817678,0.00080506154,0.002567107,0.019404696,0.032828294,0.008916418,0.01334805,0.13417296,0.00017777394,0.0012844909,2.3686098e-05,0.0060044443,0.09596644,0.017315488,0.0003222727,0.00056471454,0.00015001939,0.003381584,0.00023156716,0.0010312722,0.0043629,0.0069393087,0.006315711,0.0016147102,0.01580763,0.00024866287,0.031313084,0.010507875,0.012729323,0.0065357033,0.0041580577,0.006074726
T55922,0.01034456,0.0264629,0.00015003125,0.00038803119,0.006123788,0.00059933047,0.00085413025,0.08796247,0.0012291998,0.00052701,0.00023606986,0.0031803378,0.001060939,0.00096810324,7.300094e-05,0.0022673523,0.0001285051,0.0009782737,0.013479736,0.0012356031,1.0299705e-05,0.004229569,0.8255378,0.27174363,0.0005846408,9.9977784e-05,0.005352859,3.0038114e-05,0.0017908096,0.031136693,0.024909034,3.3357544e-05,0.0011563419,0.06404094,0.001459922,0.001634307,0.003941533,0.00053756684,0.019594308,0.0196512,0.006267292,0.07064637
T84581,0.00981617,5.18464e-05,8.3491184e-05,0.0034091852,0.0701881,0.004569941,0.030626563,0.19784968,0.009552874,0.00433084,0.012400953,4.1024464e-06,2.8420529e-05,0.008548622,0.0073822713,0.004010271,0.0030013137,0.0037976652,8.979694e-06,0.015249775,3.2185346e-07,0.010714856,0.035927042,0.036964174,0.0003313418,0.0011482626,0.00014415687,0.0021283966,5.6593753e-06,0.00347811,4.0514136e-05,0.008446091,0.0010254277,0.001346345,0.016724547,5.661405e-05,0.06801612,0.04065295,0.11176227,2.4777144e-05,0.0013372793,0.006932713
T37271,0.00029242475,7.6040974e-06,6.4011383e-06,0.0008489604,6.07567e-05,0.0005708949,0.0015244264,0.0007130166,0.0028301578,0.0018080274,0.0007286893,2.617873e-05,9.759003e-06,2.1816619e-05,6.7901606e-06,2.0636821e-06,1.0130851e-05,5.222092e-06,9.50989e-08,0.000496548,9.977249e-09,0.002815835,0.0006378897,8.767121e-05,1.8489647e-05,3.5275245e-06,1.2122762e-05,0.00056136586,6.982648e-05,0.0028017343,2.0279309e-05,0.0009994017,6.3904035e-06,4.5962337e-05,0.0052603083,4.7401645e-05,0.00011684356,0.00019334993,0.008858513,1.0043408e-05,0.0001532321,6.7917085e-06
T18664,0.0066763773,0.009455801,0.0037055078,0.0032074526,0.023063187,0.095419,0.0008042488,6.2975973e-06,0.0137273995,0.011847325,0.27037376,0.3007191,0.076061524,0.003883078,0.009750358,0.08636997,0.030124666,0.009281869,0.00088930636,0.00070844294,0.003596821,0.008493439,0.0003628067,0.0022820868,0.016474664,0.023590088,0.0006760632,0.0006266291,0.04555981,0.14369152,0.045000445,0.0007106469,0.02967989,0.0104462,0.059476692,0.023443665,0.024078561,0.0018206753,0.1397738,0.0002116263,0.1745648,0.00059085095
T21585,2.9506614e-07,5.271167e-06,3.0474485e-09,2.1980645e-06,8.5053025e-06,1.6418584e-05,0.00026191073,7.7046854e-05,2.4615278e-05,8.591742e-06,2.015111e-05,0.00026320195,3.6211398e-07,1.6961661e-05,0.00013269238,3.3207856e-05,5.2123374e-05,0.00024450096,2.920607e-06,8.387333e-05,3.4106597e-07,0.00014873903,0.015741423,1.6638727e-07,6.210143e-07,5.655059e-06,1.2809298e-05,0.00017342504,0.00039929646,0.00058826635,2.2158865e-11,1.5940663e-05,1.0762114e-06,1.58693e-05,5.3099586e-05,1.1879719e-06,0.0002123062,0.00033294183,0.00024374569,3.049601e-06,1.7756136e-08,1.4770641e-08
T26073,0.00033521012,2.3961136e-05,0.027197408,0.019398274,0.004267379,0.006216159,0.0025710687,1.2177279e-05,0.009480002,0.027919916,0.014405085,0.030214656,0.0022991507,0.0038949077,0.035621174,0.22763972,0.010921334,0.10065516,9.946993e-06,0.0035777178,0.04923347,0.0030927663,4.4542962e-06,2.1319745e-05,0.01080019,0.0050141206,0.0029609448,0.0017451538,0.035223693,0.000106806154,1.3521956e-06,0.005225321,0.0016751982,0.0027522524,0.0023870866,8.814372e-06,0.01613764,0.005662346,0.0046280045,3.0221922e-06,1.9789044e-05,1.1639454e-05
T39380,1.8586634e-05,1.3263871e-06,0.06934707,0.08141082,0.009309921,0.0036149072,0.012203056,0.0004996843,0.031648465,0.07452926,0.016444728,0.0012377305,0.0004451248,0.0026090627,0.028751753,0.029734934,0.011125449,0.012294467,5.28636e-06,0.0008883765,0.008998423,0.017522817,5.5893247e-06,7.0969327e-06,0.019884352,0.0022623495,0.0066258614,0.0053577917,0.006173829,0.0009943477,3.344819e-07,0.015395483,0.0029337741,0.0012717679,0.0041104974,1.5869169e-06,0.009815882,0.010238305,0.00079127174,2.7336773e-07,3.1810316e-05,4.8613338e-06
T95923,0.00014438151,1.1087329e-05,0.082608275,0.09822577,0.060028594,0.013016562,0.0036954049,0.0037362135,0.07039742,0.11493784,0.07499297,0.0020684318,0.0023424993,0.002633457,0.12475014,0.08581505,0.07955728,0.062870346,2.2268725e-05,0.008851725,0.75931686,0.008009023,6.21129e-05,0.00020862832,0.05251185,0.011799429,0.062909134,0.007714036,0.016830988,0.004500033,7.928626e-06,0.021108614,0.014817456,0.0065566357,0.013120912,5.0286424e-05,0.019084685,0.011525216,0.0075239935,4.57442e-07,0.0002908743,0.0001617076
T59102,1.7366948e-06,1.7583029e-06,9.7625025e-06,3.1176893e-05,9.681433e-06,0.0026234852,5.0482893e-05,0.0011014164,0.00015741194,3.3995533e-05,1.7393837e-05,0.00017791943,6.360778e-08,6.811546e-05,0.00047502926,0.00078387005,3.950937e-05,0.00015378601,6.8106865e-06,4.0695427e-06,3.9116785e-06,0.00013592534,0.00037671527,2.086479e-06,5.26563e-06,5.776568e-06,1.8224951e-05,0.0001252878,0.001980202,0.0058402237,5.3703147e-06,1.8485134e-05,0.00011271824,8.9419547e-07,5.7673424e-05,0.00012539346,0.0016134378,0.00060739997,3.5399702e-05,5.4592584e-07,0.0003842626,3.6481136e-08
T98134,0.0036073565,0.0052820104,0.00011633637,3.703686e-05,0.0066317264,0.00025054053,2.2286868e-05,1.5717718e-05,0.0003843183,4.6713092e-05,0.00038666473,0.048531704,0.0108744325,3.2133175e-07,0.0010334536,0.0010269408,0.006474434,0.00023184244,0.001697096,7.186865e-06,5.0576673e-06,0.0017762487,0.012461765,0.002542117,1.15420835e-05,3.295848e-06,0.012660532,0.036099754,0.00096353446,0.02315951,0.0002925054,0.09241133,3.946131e-06,0.01815779,0.00048100945,0.030305833,2.0444208e-05,2.1725702e-05,0.0008201103,0.0006587254,0.0008384007,0.00039626047
T19693,5.4162756e-06,0.00020663376,1.2017129e-05,0.0001203112,0.0009413941,0.0010118359,0.00024262739,0.00031644024,0.00039697447,0.0002629303,0.00021506789,0.050456252,0.00012692678,5.4761756e-05,0.0004300952,7.57899e-05,6.567179e-05,0.00016687269,0.00018851594,0.00017568945,0.0007503751,0.0014423169,0.03356869,1.8032438e-06,0.0005310339,1.53939e-05,0.0030348187,1.1484498e-06,0.08802128,0.18459125,2.6478117e-05,1.9173275e-07,4.980004e-05,0.0016706062,0.0008004111,0.000589167,0.00025397472,0.0001198671,0.00038939426,8.968447e-05,0.00031039736,2.47692e-07
T81900,0.0014306512,0.26977628,6.061792e-05,2.9313775e-05,0.03866506,2.609192e-05,3.3839882e-05,0.0003689955,2.5397016e-05,0.00017486651,2.7183954e-05,0.0017375504,0.00222003,3.5361645e-05,0.003362837,0.009415489,0.0015217955,0.0014511503,0.021289269,9.999761e-05,1.661494e-06,0.00015471985,0.04685801,6.3885877e-06,0.00022300285,3.595022e-05,7.801383e-06,0.024024993,0.00020608069,0.00039595136,8.318197e-05,0.018582046,0.0003034452,0.039570082,1.05716e-05,0.034371633,8.951333e-05,4.4810153e-05,0.00013717021,0.39716738,3.428264e-05,5.9822e-06
T40243,0.0013142801,0.0126814535,0.00010268189,0.0020548317,0.00013006642,0.0065217363,5.3458796e-05,1.42055405e-05,0.024420464,0.0049745454,0.003984455,0.0062502325,0.032874625,4.659146e-05,0.0014395784,0.00079168176,0.0050618397,0.00076245045,0.0077055576,0.00021496661,0.0028418787,0.029208578,0.035994753,0.0012058784,4.1981225e-06,1.2819587e-05,0.0004374453,0.0034851097,0.0035726505,0.016227515,0.002993892,0.00040392703,0.00024334628,0.013942134,0.022632807,0.00039272293,0.00043436792,0.00017242467,0.0013199024,0.00080209854,5.6884746e-05,0.0004779816
T13644,1.9368987e-05,0.00014770588,5.0694776e-05,7.887186e-06,0.27007842,0.00021540448,3.334673e-06,9.653815e-05,0.00014838374,3.175824e-05,2.3887013e-05,0.0012283447,1.6741468e-06,5.137025e-06,5.6160592e-05,0.0010509965,0.0010321975,0.00068234,0.0012934549,5.9265454e-07,0.000105672836,0.00230183,1.2706421e-06,2.3826562e-05,1.6377578e-06,1.1872119e-06,1.0673113e-05,0.10955008,0.00016869135,0.00076798483,2.050358e-06,0.05941576,1.7885073e-05,0.00019087849,5.48809e-05,0.0074067996,3.014446e-06,6.393933e-06,3.1142132e-08,0.00027850905,5.39596e-05,3.1961797e-06
T76414,0.0060427627,0.21379991,0.0008903768,0.04926797,0.0029767852,0.003687443,0.0033580875,0.06769241,0.1784942,0.32173747,0.4311994,0.022191316,0.11832908,0.010982943,0.43916652,0.009217932,0.04349456,0.0069619888,0.0013331312,0.0017155714,0.002448103,0.09491666,0.11857432,0.024189696,0.14901051,0.70962155,0.5674386,0.06756959,0.099470384,0.29192248,0.026266715,0.13301429,0.0044381837,0.23208933,0.07403386,0.0047763283,0.00241484,0.00099735,0.014080861,0.048346333,0.046480805,0.049135845
T22285,0.00076644146,0.08633612,0.0003481227,0.018717723,0.0022797892,0.00045115728,0.000502454,0.0061697406,0.028162142,0.05298005,0.048584156,0.0034337982,0.01262319,0.0005500446,0.07106345,0.00081881485,0.00087913073,0.0003529919,0.00065971166,0.0004081853,0.0004844788,0.03432968,0.045158137,0.004083853,0.06658869,0.7034438,0.07441111,0.02608792,0.0048075984,0.05693369,0.006796179,0.05608,0.00035141982,0.09317107,0.012442415,0.0015552501,0.00060076365,0.00020935303,0.0024875507,0.03442211,0.024028782,0.0029920537
T34234,0.0038763483,1.9840045e-05,0.004488329,0.71159333,0.00023606422,0.023530815,0.0035256138,0.03268614,0.61113024,0.122477934,0.25449735,1.2520059e-05,0.0012722282,0.00082980026,0.0006060766,0.00052558334,0.0006996768,0.00035245356,1.7929995e-06,0.05631632,0.00012789082,0.076802626,0.00064528134,0.012765669,0.15258725,0.002724477,0.0026675889,0.00060532265,0.0016044236,0.0020604045,1.1023301e-05,0.005004853,0.4571435,2.3955745e-05,0.25752187,9.4842335e-06,0.0016990174,0.004156909,0.009647219,9.828107e-06,0.0002549532,0.0037904996
T18784,0.00047679892,0.0011715072,9.3193685e-06,0.00024624108,0.003975881,0.0005408299,4.7854414e-06,0.003622544,0.0023444996,0.0005746471,0.0008282843,0.005303039,0.001315168,3.2190549e-06,5.792664e-05,1.1818386e-05,0.0011040275,2.9697117e-05,0.004350971,0.0046674814,4.848615e-07,0.009894715,0.02064917,0.0001686518,0.0022091432,0.00011269363,0.0016424645,0.00040637417,0.0021843726,0.11282838,0.0019978266,0.0001772315,0.0005201099,0.025609648,0.004258225,0.001304723,0.0001294258,1.7452157e-05,0.00023387524,0.0011619703,0.0010080256,6.014417e-06
T72595,0.00024982778,0.03689881,0.0006359442,0.0016381503,0.0020270015,4.234377e-05,1.1987206e-06,0.0005445386,0.0018627847,0.002593371,0.0068333205,0.0048898817,0.032794703,2.3679274e-06,0.0008573683,2.922139e-05,0.00015194013,2.5118548e-05,0.0017790435,0.00013219568,0.00019355706,0.0013150646,0.0136467945,0.0020094009,0.00045187306,0.00035184156,0.015691213,0.028592473,0.0008285887,0.116361655,0.002820898,0.042642877,1.3757871e-05,0.038704656,0.0010225296,0.0007733875,9.545565e-06,6.558073e-07,9.650019e-06,0.028120965,0.0004876958,0.0024186175
T56588,9.28632e-05,0.06167283,4.5638604e-05,0.00076696195,0.0018632846,3.6565678e-05,5.2233872e-06,0.0002018015,0.0016832672,0.0011807767,0.004404926,0.004243785,0.008093849,5.7509096e-06,0.00042155155,1.683376e-05,5.155664e-05,8.98923e-06,0.0004185983,8.1475104e-05,7.844428e-06,0.0057889395,0.017274061,0.00014791066,0.0035362206,0.0052038925,0.0042943386,0.020698471,0.00048035907,0.011936789,0.0010888324,0.024224263,3.6093732e-06,0.0068695405,0.0012766246,0.00031713187,1.1315259e-05,1.3660423e-06,6.141643e-06,0.02807329,0.001557712,0.00066402816
